business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
w-r5G9efK4etrxbZ9Xvz4Q,Intuitive Touch Therapies,The Beach,1912 Queen Street E,Toronto,ON,M4L 1H5,43.6692275,-79.3043203,3.5,5,1,"Skin Care, Beauty & Spas, Health & Medical, Massage Therapy, Massage"
Y6SQ9_y9JRDtV6ZW_LBjyQ,Bora Bora Tanning & Concept Spa,Church-Wellesley Village,73 Charles Street E,Toronto,ON,M4Y 1V2,43.6693851,-79.382073,4,9,0,"Tanning, Beauty & Spas"
kjW5_NiiacFE4aF3kbuXKA,Build My Body Beautiful,Entertainment District,266 King Street W,Toronto,ON,M5V 1H8,43.647239,-79.387957,5,5,1,"Active Life, Trainers, Health & Medical, Nutritionists, Boot Camps, Gyms, Fitness & Instruction"
KxHDiCOhHWQu_VOw8DMfJA,The Hole In the Wall,The Junction,2867 Dundas Street W,Toronto,ON,M6P 1Y9,43.6651879,-79.4650863,4.5,143,1,"Canadian (New), Nightlife, Bars, Pubs, Restaurants"
FiB1rfmgaED4mmHpOPdQXA,Chef On The Run,Corktown,200 Adelaide Street E,Toronto,ON,M5A 1M8,43.6515452,-79.3723485,3.5,5,1,"Personal Chefs, Event Planning & Services"
eV3zhvfHcXud5KvrYdJMZw,Black Creek Historic Brewery,,1000 Murray Ross Parkway,Toronto,ON,M3J 2P3,43.7732011,-79.5154381,3.5,3,1,"Food, Beer, Wine & Spirits, Breweries"
Qzq-m_TKJ-Iv1BmYLcjlVA,Spicy Dragon,Scarborough,1060 Kennedy Road,Toronto,ON,M1P,43.7489255,-79.275456,3.5,58,1,"Food, Restaurants, Indian, Food Delivery Services, Chinese"
rgRHd64iGX95Rt3pbD0Ewg,Passport Health,Downtown Core,"44 Victoria Street, Suite 720",Toronto,ON,M5C 1Y2,43.6503921,-79.3772798,5,5,1,"Medical Centers, Health & Medical, Hotels & Travel, Travel Services"
uS54NFHyyiIktt4XpAeZow,Rogers,The Beach,1821 Queen Street E,Toronto,ON,M4L 3Z6,43.6681668,-79.3074043,5,3,1,"Electronics, Shopping, Professional Services"
WO6zJO4MXE31hwM8f553PA,The Flying Beaver Pubaret,Cabbagetown,488 Parliament St,Toronto,ON,M4X 1P3,43.6648185,-79.3683873,4,15,0,"Music Venues, Pubs, Bars, Nightlife, Arts & Entertainment"
IamoMhG184_RXvhSDckFwg,Hamish Kitchen Restaurant,Scarborough,95 Lebovic Avenue,Toronto,ON,M1L 4V9,43.7216783,-79.2887888,4,9,1,"Restaurants, Seafood"
opvPIV83p8RSEY4sUB3cxA,Skin & Bodyfresh Med Clinic + Day Spa,Bloor-West Village,2310 Bloor Street W,Toronto,ON,M6S 1P2,43.6505219,-79.4796968,2.5,3,1,"Laser Hair Removal, Medical Spas, Beauty & Spas, Day Spas, Health & Medical, Hair Removal"
adhkOgwEuG_FYctq51wdrw,Daniel et Daniel,Cabbagetown,248 Carlton Street,Toronto,ON,M5A 2L1,43.6642495,-79.3681331,4,33,1,"Party & Event Planning, Caterers, Food, Event Planning & Services, Specialty Food"
GN4giapad7mI9PqWCQcqWQ,Alchemy Food & Drink,Dufferin Grove,890 College Street,Toronto,ON,M6H 1A3,43.6540448897,-79.4250836429,4,6,1,"Nightlife, Bars, Restaurants, Cocktail Bars, Burgers, Comfort Food, Gastropubs, Wine Bars"
B4kMSzaBQi_PSzkcc_6GOQ,Ryerson Recreation and Athletics Centre,Ryerson,50 Gould Street,Toronto,ON,M5B 1X8,43.658418,-79.37919,3,5,1,"Active Life, Fitness & Instruction, Sports Clubs, Swimming Pools"
phIkliecMPMX15TX8t_F1w,Sushi Garden,Yonge and Eglinton,30 Eglinton Avenue W,Toronto,ON,M4R 1A1,43.706514,-79.3995179,3.5,4,0,"Sushi Bars, Japanese, Restaurants"
TC_wo34sUnF1CpZKXRYRlg,Lit Espresso Bar,Bloor-West Village,2196 Bloor W,Toronto,ON,M6S 1N4,43.651483,-79.4754283,4,11,1,"Bakeries, Pizza, Food, Restaurants, Coffee Roasteries, Coffee & Tea Supplies, Coffee & Tea"
01IcJR82kJf2ZxLBGniAbg,Hydra Tattoo Collective,,374 Dundas Street E,Toronto,ON,M5A 2A3,43.6589571,-79.3687276,5,4,1,"Tattoo, Arts & Entertainment, Beauty & Spas, Art Galleries, Shopping"
IRDF17rbWFWd3E0Dbm74Kg,Soup Nutsy,Financial District,"Richmond-Adelaide Centre, 120 Adelaide Street W, Suite R31",Toronto,ON,M5H 1T1,43.6499721,-79.3832232,3,19,1,"Breakfast & Brunch, Caterers, Restaurants, Soup, Event Planning & Services, Salad"
fkvctSjQoiHnQIkVDreamQ,Qing Feng Bun,Milliken,"3278 Midland Avenue, Unit D105",Toronto,ON,M1W,43.8053,-79.288570000000007,2.5,6,1,"Restaurants, Chinese"
i2sSSIrgQg1fVjqYXZLvNA,PAT Central Market,Koreatown,675 Bloor Street W,Toronto,ON,M6G 1L3,43.6638034,-79.4162716,4,82,1,"Korean, Grocery, Food, Restaurants"
o4mLcNcURwn-uXXC8_mouw,The Merchant,Financial District,181 University Avenue,Toronto,ON,M5H 2X7,43.6492591,-79.3852965,3,24,0,"Gastropubs, Restaurants"
aIBvcOjkAURJJ-UH0G-s0g,Bitondo's Pizzeria,Little Italy,11 Clinton Street,Toronto,ON,M6J 2N7,43.653835,-79.4133282,4,121,1,"Italian, Pizza, Restaurants"
-3d_TKz325qx4U575bvamQ,UYVU Nails & Spa,Etobicoke,3503 Lake Shore Boulevard W,Toronto,ON,M8W 1N5,43.5947880624,-79.5315938377,4,5,0,"Hair Removal, Beauty & Spas, Day Spas, Nail Salons, Waxing"
63I-0GhkRAEyGng8UPdT6A,Hair By David and Co,,"477 Richmond Street W, Suite 501",Toronto,ON,M5V 3E7,43.6473648,-79.3981582,4.5,14,1,"Hair Salons, Beauty & Spas"
oTUhDAMPbhR5T6y_AO11hw,Stillwater Spa,The Annex,4 Avenue Rd,Toronto,ON,M5R 2E8,43.6692689,-79.3950356,3.5,36,1,"Hotels, Day Spas, Event Planning & Services, Beauty & Spas, Hotels & Travel"
iHzgeI9ryIniOX9-AJPbcg,Mr. Six Fried Chicken,Milliken,"3250 Midland Avenue, Unit G116",Toronto,ON,M1V 0C7,43.8049035,-79.2880558,3.5,10,1,"Restaurants, Chinese"
yUGhDmuI4QRKGyBBCGognw,Le Méridien King Edward,St. Lawrence,37 King Street East,Toronto,ON,M5C 1E9,43.649383,-79.3761995,3.5,31,0,"Event Planning & Services, Hotels, Hotels & Travel"
BWnbO4tM-HHvSVpHodHMzQ,Moneysworth & Best Shoe Repair,,"Fairview Mall, 1800 Sheppard Avenue East",Toronto,ON,M2J 5A7,43.7760855,-79.343942,3.5,3,1,"Shoe Repair, Local Services"
QFD-feElC5BnA4fbuChtIg,Grill Time Korean BBQ House,Downtown Core,454 Yonge Street,Toronto,ON,M4Y 1W9,43.6616606,-79.3833327,3,38,0,"Korean, Restaurants"
5XuJERFmui0VzVOw-HNQKQ,Sweet Pete's Bike Shop,,517 Bloor Street W,Toronto,ON,M5S 1Y4,43.6653985,-79.4089283,4.5,10,1,"Shopping, Sporting Goods, Bike Rentals, Local Services, Active Life, Bike Repair/Maintenance, Bikes"
K2CdjES-IZDDEgetOnf0Vw,One2 Snacks,Scarborough,"8 Glen Watford Drive, Unit 26",Toronto,ON,M1S 2C1,43.7871904907,-79.2766229063,4.5,158,1,"Restaurants, Fast Food, Asian Fusion, Malaysian, Chinese"
B70iTJjcPkuYn8ouUewWgw,Gusto 101,,101 Portland Street,Toronto,ON,M5V 2N3,43.6450021311,-79.400309337,4,769,1,"Restaurants, Italian"
8AAHDz9VIAvq8XbKJHrSrg,Per Se Mobile,Downtown Core,,Toronto,ON,,43.653226,-79.3831843,4,7,1,"Food Stands, Food Trucks, Restaurants, Food"
0ViMx28wkb0MCrWrs25j_A,Greta Solomon's,Leslieville,1118 Queen Street E,Toronto,ON,M4M 1K9,43.6622335,-79.3353151,4,19,1,"Restaurants, French"
GGOze81fYMdkqBP7kk5uow,Powder Beauty Boutique,Niagara,697 Queen Street W,Toronto,ON,M6J 1E6,43.6468753,-79.405525,5,4,1,"Beauty & Spas, Hair Salons"
V_kUalXREclnHWjWr5GUNw,Americana Hot Dog Co,Upper Beach,1036 Kingston Road,Toronto,ON,M4E 1T5,43.6807677,-79.2845855,4.5,3,0,"Food, Hot Dogs, Restaurants"
dmulebeMfPt8OUgEozTlgA,Marlon's Meat,,2636 Yonge Street,Toronto,ON,M4P 2J5,43.7156482,-79.4002615,1.5,11,0,"Butcher, Food, Meat Shops, Specialty Food, Cheese Shops"
t-XUjZKLksMLX9XjJLN7AQ,Palgong Tea,Willowdale,5418 Yonge Street,Toronto,ON,M2N 6X4,43.7757712287,-79.4148587225,4.5,26,1,"Bubble Tea, Coffee & Tea, Food"
RQZoMqhSXIC8HehE3aGTRw,Shoppers Drug Mart,The Danforth,2494 Danforth Avenue,Toronto,ON,M4C 1K9,43.6880339,-79.3032646,3.5,3,1,"Drugstores, Shopping"
ZGtv3ROGb2TqZil9Ptek3A,Churrasco of St Lawrence,St. Lawrence,91 Front Street E,Toronto,ON,M5E 1C2,43.6489232,-79.3717226,4,25,1,"Sandwiches, Restaurants, Barbeque"
eSSr6I0nt-IZrkq4RgrUbA,Yumys Chicken & Seafood,Scarborough,2879 Lawrence Avenue E,Toronto,ON,M1P,43.7539059,-79.2534452,2.5,3,1,"Restaurants, Seafood, Fast Food, Chicken Shop"
9jlz4y99aQxpXmBsWp6Www,Autorama,,1205 Finch Avenue W,Toronto,ON,M3J 2E8,43.764275,-79.4838907,3,3,1,"Automotive, Car Dealers"
22dx7VCGStnpaipVOE2Lsw,Tasty Tours,Kensington Market,,Toronto,ON,,43.6547007,-79.4009335,4.5,7,1,"Tours, Specialty Food, Hotels & Travel, Food Tours, Chocolatiers & Shops, Desserts, Food"
-6CGECRbeyTCeyU4oHeXHQ,Timothys Coffees,Entertainment District,420 King Street W,Toronto,ON,M5V 1K2,43.6458962,-79.3935044,2.5,3,0,"Food, Coffee & Tea"
RNtLtoUPmWFzhMHK-7GeiA,Canadian Tire,,839 Yonge Street,Toronto,ON,M4W 2H2,43.6735985,-79.3875762,2,37,1,"Home & Garden, Hardware Stores, Gas Stations, Shopping, Tires, Fashion, Automotive, Department Stores"
l8zJEkw4cNOcNzaLR_Gctw,Tandori,Downtown Core,777 Bay St,Toronto,ON,M5G 2B3,43.6608749,-79.3847555,1.5,12,1,"Indian, Restaurants"
DPGd-Nw9bzC-heOfCCe1rw,Zito's Marketplace,,210 Marlee Avenue,Toronto,ON,M6B 3H6,43.7051754,-79.4425073,3.5,5,1,"Event Planning & Services, Food, Grocery, Caterers"
1epmqAqplZe07O-DM-quMg,Roshad Optical,Bickford Park,684 College Street,Toronto,ON,M6G 1C1,43.6554128,-79.4175292,4,10,1,"Shopping, Eyewear & Opticians"
5nqh0BJ3IrvDYpmkBheD4g,T.A.N. Coffee,West Queen West,992 Queen Street W,Toronto,ON,M6J 1H1,43.644381,-79.4183438,3.5,38,0,"Food, Cafes, Coffee & Tea, Restaurants"
7Xu_zR6gg4L8-4l47Ntl0Q,Julia's Nails,Scarborough,"Scarborough Town Centre, 300 Borough Drive",Toronto,ON,M1P,43.7760162354,-79.2597808838,2.5,12,0,"Beauty & Spas, Nail Salons, Hair Removal"
G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,,31 Howard Street,Toronto,ON,M4X 1J6,43.6711430082,-79.3748534973,4,277,1,"Filipino, Restaurants"
cWGk2R8rNw7-X_DpNaBeCQ,The Happy Hooker,Trinity Bellwoods,887 Dundas Street W,Toronto,ON,M6J 2P8,43.6510281,-79.4117604,3.5,52,0,"Seafood, Restaurants"
R3EUPuJrjcfc9V_JvM0Ezg,The Library Specialty Coffee,Downtown Core,281 Dundas Street W,Toronto,ON,M5T 1G1,43.654283,-79.390811,4,16,1,"Food, Coffee & Tea"
3a7Qby_IX7sU7O6ZsQZeOQ,RH Courtyard Cafe,,3401 Dufferin Street,Toronto,ON,M6A 2T9,43.7246843,-79.4541729,4,57,1,"Canadian (New), Restaurants, American (Traditional), Cafes, Home & Garden, Furniture Stores, Mediterranean, Shopping"
WiXCsN5r41fFfNr7iVSyQg,Avis Rent A Car,The Junction,3193 Dundas Street W,Toronto,ON,M6P 2A2,43.6653479,-79.4764375,2.5,3,1,"Hotels & Travel, Car Rental"
V0tE9ajcKMQQBkI4n-is3g,Green Earth Organics,Etobicoke,311 Evans Avenue,Toronto,ON,M8Z 1K2,43.6164393,-79.5208337,1.5,3,1,"Food, Specialty Food, Food Delivery Services, Health Markets"
xc49mpXn31ziDTCnlvSt-Q,The Olive Restaurant,Etobicoke,"100 The East Mall, Unit 4",Toronto,ON,M8Z 5X2,43.619861,-79.549734,3.5,36,1,"Canadian (New), Breakfast & Brunch, Restaurants"
1M-oyCcUluxwTid8vbBSdA,M&Y Bakery,Scarborough,"3601 Victoria Park Avenue, Unit 122",Toronto,ON,M1W 3Y3,43.8038011,-79.3357499,4,6,1,"Restaurants, Breakfast & Brunch, Food, Bakeries, Chinese"
PJhnuCjttVlqENbxwWsLiA,Hero Certified Burgers - York University,,"4700 Keele Street, Unit 10, York Lanes",Toronto,ON,M3J 1P3,43.7780455,-79.495472,2.5,8,1,"Restaurants, Burgers"
_PpZ0SJN8O_TnTUsdTjk0Q,Watch Finder,Yorkville,128 Cumberland St,Toronto,ON,M5R,43.6700693,-79.3921598,3,9,0,"Shopping, Jewelry, Watches"
7rAhQXOMxOI-DhmxCP2JqQ,Bodycare Aesthetics,Scarborough,2018 Lawrence Avenue E,Toronto,ON,M1R 2Z1,43.7450924,-79.2960868,5,3,1,"Nail Technicians, Skin Care, Nail Salons, Threading Services, Waxing, Hair Removal, Beauty & Spas"
R9bFr7dADF2fosWJjgbyWQ,Nawzar Meat Market,Scarborough,"80 Ellesmere Road, Unit 7",Toronto,ON,M1R 4C2,43.7589288031,-79.3098656117,4.5,18,1,"Restaurants, Specialty Food, Food, Middle Eastern, Meat Shops"
Tv8uaK1ymZES4vjSpr1unQ,Govinda's,Summer Hill,243 Avenue Road,Toronto,ON,M5R 2J6,43.6769577,-79.3972162,3.5,24,1,"Vegetarian, Vegan, Restaurants, Indian"
qpfCMda5NPEL-CBh1Vhw1Q,Kabab Grill,Ryerson,70 Gerrard Street W,Toronto,ON,M5G 1J5,43.6598916,-79.3784411,4,22,0,"Event Planning & Services, Restaurants, Halal, Caterers, Middle Eastern"
ibx9sKsXk7erd0iLqOQFKg,King Textiles,Queen Street West,161 Spadina Avenue,Toronto,ON,M5V 2L6,43.6483371,-79.3956862,3.5,22,1,"Fabric Stores, Arts & Crafts, Shopping, Local Services, Sewing & Alterations"
5oa9RIwhNIQDeLYAEPMUHQ,Gamma-Dynacare Medical Laboratories,The Danforth,294 Main Street,Toronto,ON,M4C 4X5,43.6876614,-79.301971,2.5,5,1,"Health & Medical, Medical Centers"
FduOLezzT4jWWArKcJ3K0w,Pizza Pizza,,"1837 Finch Avenue W, Unit T-3",Toronto,ON,M3N 2H1,43.7562587,-79.5154267,1,3,1,"Fast Food, Pizza, Restaurants, Sandwiches"
o5t33JVLpZWf269AEPB95Q,Greens Vegetarian Restaurant,Kensington Market,638 Dundas Street W,Toronto,ON,M5T 1H8,43.652093,-79.402622,3.5,94,1,"Restaurants, Vegetarian, Vegan, Chinese"
vx3nrYsVvissEar4XeGRDg,Greek & Co,Trinity Bellwoods,756 Queen Street W,Toronto,ON,M6J 1E9,43.6460181812,-79.4103759328,3,95,1,"Greek, Restaurants"
yrlxHcc2OzN3-8-nTGzUbQ,Close To The Bone,The Beach,929 Kingston Road,Toronto,ON,M4E,43.6802315,-79.2886208,5,12,1,"Delis, Food, Grocery, Restaurants"
OrXc2CL91P9ntsTn7joCjw,Studio Lagree,Niagara,"788 King Street W, 2nd Floor",Toronto,ON,M5V 1N6,43.64317,-79.4066254,4.5,7,1,"Gyms, Trainers, Fitness & Instruction, Active Life, Pilates"
PRs2xKtzwL7YOBK1CFDKYA,Hitek Medical Imaging,,"5801 Yonge Street, Suite 5",Toronto,ON,M2N 3V5,43.7849213147,-79.4157561287,3,5,1,"Medical Centers, Health & Medical"
-HBJlnZhUEmIwpnyTFgSRA,Upfront Bar & Grill,Corktown,106 Front Street E,Toronto,ON,M5A 1E1,43.6498989008,-79.3706417084,3,12,0,"Bars, Nightlife, Pubs"
P6JCepLy6zlq-jEsrAqkKA,India Palace,Queen Street West,257 Queen Street W,Toronto,ON,M5V 1Z4,43.6502918,-79.3889969,3.5,38,0,"Pakistani, Middle Eastern, Restaurants, Indian"
Ri_K4vaiRNQjlyutXgadog,California Thai,Willowdale,5150 Yonge Street,Toronto,ON,M2N 6L6,43.7686976,-79.4131633,2,7,1,"Restaurants, Thai, Fast Food, Chinese"
pJDm5e7mpyNygQ-om3f9FQ,Dollar Tree,Scarborough,"814 Warden Avenue, Suite  F 2",Toronto,ON,M1L 4C2,43.7259347178,-79.2885876905,4,4,1,"Shopping, Discount Store"
GSPp_14rD62k-Eb8EN4fug,The Cage 292,,292 College Street,Toronto,ON,M5T 1S2,43.657833,-79.4009503,3,5,0,"Music Venues, Bars, Arts & Entertainment, Nightlife, Dance Clubs"
gbaHgR2aSUvmiKAB5TxoOw,Pottery Barn,Etobicoke,25 The West Mall,Toronto,ON,M9C 1B8,43.6116933,-79.557183,1.5,3,1,"Furniture Stores, Home Decor, Shopping, Home & Garden"
91elKBfGmpCwZoFeMBewZg,Second Time Around,Yorkville,99 Yorkville Ave,Toronto,ON,M5R 3K5,43.6707121,-79.3918542,1,5,0,"Fashion, Used, Vintage & Consignment, Shopping"
RVmkaXsd5fwuuNQ6vEs_eg,Grace Nails Salon,Church-Wellesley Village,5 Carlton St,Toronto,ON,M5B 1L2,43.6612087,-79.3825607,2,8,1,"Tanning, Nail Salons, Beauty & Spas"
d7VZttjMLFOT6ulFVSsnxw,Maverick Studio For Men,Financial District,130 King Street W,Toronto,ON,M5X 1E1,43.648345,-79.383216,4,15,1,"Barbers, Beauty & Spas"
Qmwfg-PtYuCo5Q_IwcA_HQ,JaBistro,Entertainment District,222 Richmond Street W,Toronto,ON,M5V 1W4,43.6497069,-79.3881177,4,416,1,"Restaurants, Sushi Bars, Japanese"
wFP9QkYF7lxwXa52t_qsXg,Pizza Pizza,High Park,1725 Bloor Street W,Toronto,ON,M6P 1B2,43.6546232,-79.4593817,1.5,3,1,"Pizza, Chicken Wings, Italian, Restaurants"
6mUidMn4-TEj3_-LD3lsSQ,St. Matthew's BBQ Chicken,,527 Rogers Rd,Toronto,ON,M6M 1B4,43.6821096,-79.4690042,4.5,19,1,"Barbeque, Restaurants, Portuguese"
wC-6zUGK5Cx3qW8IjvJxpw,Mayday Malone's Pub & Ristorante,Seaton Village,1078 Bathurst Street,Toronto,ON,M5R 3G9,43.6724821,-79.4143711,3,9,1,"Bars, Nightlife, Pubs, Restaurants, Italian"
RaVI3l5uEbH5dD2bJJzObw,South St. Burger,Financial District,360 Bay Street,Toronto,ON,M5H 2V6,43.6506642295,-79.3814291252,3.5,26,1,"Restaurants, Burgers, Fast Food"
LYuY6kXhZzFtxR51eUiRvQ,Urban Acorn Catering,Bloor-West Village,245 Jane Street,Toronto,ON,M6S 3Y8,43.6553388,-79.4867923,4.5,9,1,"Food, Vegan, Restaurants, Personal Chefs, Caterers, Specialty Food, Event Planning & Services"
U-GOTlu6eiqjQTGkpmskeQ,Panago Pizza,,133 Bremner Boulevard,Toronto,ON,M5J 3A7,43.6423787644,-79.3835164417,3.5,32,1,"Restaurants, Pizza, Chicken Wings, Salad"
BSiYlhyHQj1MeA6cBd6bmA,Sutherland Chan Clinic,Discovery District,76 Grenville Street,Toronto,ON,M5S 1B2,43.6616205,-79.3876365,5,3,1,"Reflexology, Health & Medical, Massage Therapy, Hydrotherapy"
wRKYLXr9z--kt96ELXzv1Q,Whitlock's Restaurant,The Beach,1961 Queen Street E,Toronto,ON,M4L 1H7,43.6694079,-79.3019979,2,77,0,"Beer Hall, Mediterranean, Restaurants"
Of3wxX_qfISGey1YpbWRBw,Starbucks,Downtown Core,200 Elizabeth Street,Toronto,ON,M5G 2C4,43.6586914062,-79.3891372681,2.5,6,1,"Coffee & Tea, Food"
AbsHo7Gk6fYHv99CmsWXnQ,Mrs. Clean Maid Services,Downtown Core,,Toronto,ON,,43.653226,-79.3831843,1,3,1,"Home Services, Professional Services, Office Cleaning, Home Cleaning"
ofPJI_-wYnt_tPF0rSR0dQ,Starbucks,Downtown Core,1 Queen Street E,Toronto,ON,M5C 3G5,43.6522724,-79.3788112,3.5,6,1,"Coffee & Tea, Food"
mRdDwbcdwyH9QQsJrTG0xg,Alex Farm Products,Mount Pleasant and Davisville,1578 Bayview Ave,Toronto,ON,M4G 3B7,43.7055823,-79.3755279,3.5,3,1,"Specialty Food, Food, Cheese Shops"
1Epby_tsFDci4sP0Nbjwsw,Pho Vietnam,Scarborough,1280 Kennedy Rd,Toronto,ON,M1P,43.7577305,-79.2785897,3,90,1,"Vietnamese, Restaurants"
7wqVXWxLrjrDC8QGBW5OBg,The Annex HodgePodge,The Annex,258 Dupont Avenue,Toronto,ON,M5R,43.675098,-79.4065198,4,24,0,"Restaurants, Food, Vegan, Juice Bars & Smoothies, Sandwiches, Delis"
ELfenm4ou8wmAOnD9GX_PQ,Fading Fast Laser Tattoo Removal,Yonge and Eglinton,"164 Eglinton Avenue E, Suite104",Toronto,ON,M4P 1G4,43.7080318,-79.393452,5,5,1,"Doctors, Health & Medical, Tattoo Removal"
qJwrFXLAMV7JpHmRLnMgAw,Hot Topic,Downtown Core,"220 Yonge Street, Eaton Centre",Toronto,ON,M5B 2H1,43.6540667,-79.3800815,3.5,5,1,"Fashion, Shopping"
twt2i-TrO6fP9fh5yM3h1g,McDonald's,Scarborough,395 Bamburgh Circle,Toronto,ON,M1W 3G4,43.8159203,-79.3230514,1.5,16,1,"Fast Food, Restaurants, Burgers"
UscHTL4dosXCsya15keQqQ,Spicy & Sweet,Wychwood,645 Saint Clair Avenue W,Toronto,ON,M6C 1A7,43.6818545,-79.4242511,2.5,11,0,"Chinese, Thai, Restaurants"
vVtCBuxiMkuGSl4qOdWJwg,Sunset Grill,The Beach,2006 Queen Street E,Toronto,ON,M4L 1J3,43.6703344,-79.2995804,3.5,46,1,"Breakfast & Brunch, Diners, Restaurants"
tFNNWKW_L8wM592nUy4M4Q,Crimson Teas,Downtown Core,233 College Street,Toronto,ON,M5T 1R4,43.6581303494,-79.3978738412,5,11,0,"Tea Rooms, Food"
M30Ndb5zaFyU0m-qVLngiw,Bathurst Dupont Animal Hospital,Seaton Village,1012 Bathurst Street,Toronto,ON,M5R 3G9,43.6707783,-79.4136262,4,62,1,"Pets, Veterinarians"
qGL7Z0yVXET7GTq-mNyQmQ,The Sushi Bar,,3365 Yonge Street,Toronto,ON,M4N 2M4,43.7317132,-79.4039303,4,35,1,"Japanese, Restaurants, Sushi Bars"
cw38enjbbPUbKwSQj8clWQ,M Lovely Nail,Downtown Core,5 Charles Street W,Toronto,ON,M4Y 1R4,43.6685095,-79.3866038,3.5,46,1,"Nail Salons, Beauty & Spas"
8wUlW8b5yAoZifQWf-jABw,Berczy Park,St. Lawrence,35 Wellington Street E,Toronto,ON,M5E 1C6,43.648123,-79.375241,4.5,7,1,"Active Life, Parks"
TYHklMdUVKhZD4dkCfn2tA,Little Shmiddy's Hot Meat House,Cabbagetown,584 Parliament Street,Toronto,ON,M4X 1P8,43.6679145,-79.369457,4.5,16,0,"Breakfast & Brunch, Salad, Tapas/Small Plates, Canadian (New), Restaurants, Steakhouses"
TS9jxnMLaaG-6vze9sK53A,flux + form,Corktown,116 1/2 Sherbourne Street,Toronto,ON,M5A 2R2,43.6536942628,-79.369346937,5,3,1,"Fashion, Accessories, Shopping, Jewelry, Bridal"
siwM8G7X9UGJ-gLa3W52Tw,Salon Prive,Downtown Core,"67 Elm St, Ste 200",Toronto,ON,M5G 1H2,43.6570699,-79.3849239,4.5,6,1,"Hair Salons, Beauty & Spas"
2AqPRfIIUHmKSMBLuKbbfA,Bmo Bank of Montreal,Yonge and Eglinton,2210 Yonge St,Toronto,ON,M4S 2B8,43.7064474,-79.3985285,1,3,1,"Financial Services, Banks & Credit Unions"
SGld6m1YYDDmQ_KxWAbd4Q,Toronto Island Ferry,Harbourfront,9 Queens Quay W,Toronto,ON,M5J 2H3,43.6404786638,-79.376005537,4,44,1,"Transportation, Public Transportation, Hotels & Travel"
jtlAfuINMCYVFpjwMgy2jw,Medium Rare,Etobicoke,5241 Dundas Street W,Toronto,ON,M9B 1A5,43.6388793,-79.5376319,4,22,0,"Grocery, Steakhouses, Food, Restaurants, Butcher"
wfiKgzubn1cnVUBODsoJ_w,Tim Hortons,Leslieville,731 Eastern Ave,Toronto,ON,M4M 3H6,43.6595958,-79.3291574,2.5,9,1,"Cafes, Restaurants"
PNh-yP-9UYYw3OZ_QHteQg,Dave Fix My Bike,Seaton Village,254 Christie Street,Toronto,ON,M6G 3B8,43.6706626,-79.4211752,3,22,1,"Bikes, Local Services, Professional Services, Sporting Goods, Shopping, Bike Repair/Maintenance"
Pwjo1kXWk4dyldClSNfyag,Hungary Thai Bar & Eatery Restaurant,Kensington Market,196 Augusta Avenue,Toronto,ON,M5T 2L6,43.6543212,-79.4020843,3,78,1,"Vegetarian, Restaurants, Hungarian, Thai"
x8UvTkKx9WApRsMxQ3ZPtQ,Crown & Dragon Pub,Yorkville,890 Yonge Street,Toronto,ON,M4W 3P4,43.673644051,-79.3882917427,3.5,135,1,"Nightlife, Chicken Wings, Bars, Pubs, Restaurants"
UV2eT3MQre7eWjtsnuiM7g,Umji Restaurant,Koreatown,615 Bloor Street W,Toronto,ON,M6G 1K7,43.6644044114,-79.4136803556,4,9,0,"Restaurants, Korean"
2UJa0EFr_DXCttmz4LZO-Q,Carol Brailey Image Consulting,,"Studio Fontana, 400 Wellington Street W, Unit 3",Toronto,ON,M5V 0B5,43.6441197,-79.3958833,4.5,3,1,"Shopping, Fashion, Professional Services, Business Consulting, Personal Shopping, Beauty & Spas, Hair Salons"
1tsUXKaHQ20rnfXMAdLUmA,Daio Japanese Restaurant,Church-Wellesley Village,45 Carlton Street,Toronto,ON,M5B 2H9,43.6616054641,-79.3813934686,3.5,58,1,"Japanese, Restaurants"
9ntLqGrBJ9RcUWtyXUkaZA,Beddington's Bed & Bath,The Beach,1939 Queen Street E,Toronto,ON,M4L 1H7,43.6692538,-79.3027953,4,5,1,"Home Decor, Shopping, Outlet Stores, Kitchen & Bath, Furniture Stores, Home & Garden"
ZMTYz2Sjx1D9u2l3bW43PQ,Mazda of Toronto,,6167 Yonge Street,Toronto,ON,M2M 3X2,43.79335,-79.418903,3,13,1,"Car Dealers, Auto Repair, Auto Parts & Supplies, Trailer Repair, Automotive, Hotels & Travel, Car Rental"
aP4l3gLlW717wvXjkrIZ1Q,Towne Cleaners,Yonge and St. Clair,81 St. Clair Ave E,Toronto,ON,M4V 1N3,43.6871437,-79.398344,1,3,1,"Local Services, Laundry Services, Dry Cleaning & Laundry"
02PWhYKqgX-3X6qr2gBw2g,Tiffany Nails & Spa,Wychwood,550 Saint Clair Avenue W,Toronto,ON,M6C 1A5,43.682635,-79.4211025,3,35,1,"Beauty & Spas, Nail Salons"
zs682_KLZ6bwPEgk0OvAyA,BruDa,Palmerston,492 College Street,Toronto,ON,M6G 1A4,43.6562802,-79.4097497,3,9,0,"Canadian (New), Restaurants"
